device_id,text_path,total_words,tech_stat_terms_count,bio_label_terms_count,structural_social_terms_count,structural_core_count,mismatch_numerator,mismatch_denominator,mismatch_metric,mismatch_metric_is_inf,mismatch_metric_safe
K203822,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203822.txt,2958,7,0,4,0,7,4,1.75,0,1.750000
K223387,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223387.txt,4067,14,0,8,0,14,8,1.75,0,1.750000
K233738,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233738.txt,2406,7,0,4,0,7,4,1.75,0,1.750000
K240993,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240993.txt,18556,35,0,20,0,35,20,1.75,0,1.750000
K243234,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243234.txt,3836,14,0,8,0,14,8,1.75,0,1.750000
K243679,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243679.txt,4362,12,0,7,0,12,7,1.7142857142857142,0,1.714286
K192665,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192665.txt,7200,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K192901,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192901.txt,2928,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K210404,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K210404.txt,3126,15,0,9,0,15,9,1.6666666666666667,0,1.666667
K222692,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222692.txt,3048,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K223491,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223491.txt,3265,15,0,9,0,15,9,1.6666666666666667,0,1.666667
K223504,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223504.txt,4534,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K251221,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251221.txt,3311,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K252086,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252086.txt,3364,10,0,6,0,10,6,1.6666666666666667,0,1.666667
K192415,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192415.txt,2951,8,0,5,0,8,5,1.6,0,1.600000
K213566,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213566.txt,3206,11,0,7,0,11,7,1.5714285714285714,0,1.571429
K213882,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213882.txt,2889,11,0,7,0,11,7,1.5714285714285714,0,1.571429
K232751,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232751.txt,3937,11,0,7,0,11,7,1.5714285714285714,0,1.571429
K243893,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243893.txt,3405,11,0,7,0,11,7,1.5714285714285714,0,1.571429
K242511,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242511.txt,5631,14,0,9,0,14,9,1.5555555555555556,0,1.555556
K130831,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K130831.txt,8344,3,0,2,0,3,2,1.5,0,1.500000
K190072,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190072.txt,3403,9,0,6,0,9,6,1.5,0,1.500000
K190815,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190815.txt,5251,6,0,4,0,6,4,1.5,0,1.500000
K192004,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192004.txt,2739,9,0,6,0,9,6,1.5,0,1.500000
K193287,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193287.txt,2369,6,0,4,0,6,4,1.5,0,1.500000
K193351,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193351.txt,2761,9,0,6,0,9,6,1.5,0,1.500000
K200921,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200921.txt,4243,9,0,6,0,9,6,1.5,0,1.500000
K211541,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K211541.txt,2445,9,0,6,0,9,6,1.5,0,1.500000
K214081,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K214081.txt,3643,15,0,10,0,15,10,1.5,0,1.500000
K221716,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221716.txt,3873,9,0,6,0,9,6,1.5,0,1.500000
K233409,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233409.txt,3530,9,0,6,0,9,6,1.5,0,1.500000
K250525,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250525.txt,4864,12,0,8,0,12,8,1.5,0,1.500000
K251002,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251002.txt,4145,9,0,6,0,9,6,1.5,0,1.500000
K251406,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251406.txt,3937,12,0,8,0,12,8,1.5,0,1.500000
K251416,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251416.txt,3991,9,0,6,0,9,6,1.5,0,1.500000
K200855,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200855.txt,4075,13,0,9,0,13,9,1.4444444444444444,0,1.444444
K221868,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221868.txt,3249,13,0,9,0,13,9,1.4444444444444444,0,1.444444
K223621,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223621.txt,2637,10,0,7,0,10,7,1.4285714285714286,0,1.428571
K230365,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230365.txt,3079,10,0,7,0,10,7,1.4285714285714286,0,1.428571
K252497,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252497.txt,3171,10,0,7,0,10,7,1.4285714285714286,0,1.428571
K232915,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232915.txt,5123,24,0,17,0,24,17,1.411764705882353,0,1.411765
K192442,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192442.txt,3709,7,0,5,0,7,5,1.4,0,1.400000
K192962,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192962.txt,3081,7,0,5,0,7,5,1.4,0,1.400000
K231010,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231010.txt,3401,7,0,5,0,7,5,1.4,0,1.400000
K233977,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233977.txt,3014,7,0,5,0,7,5,1.4,0,1.400000
K251987,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251987.txt,3849,7,0,5,0,7,5,1.4,0,1.400000
K232431,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232431.txt,2559,11,0,8,0,11,8,1.375,0,1.375000
K242683,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242683.txt,4120,11,0,8,0,11,8,1.375,0,1.375000
K182177,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182177.txt,1932,8,0,6,0,8,6,1.3333333333333333,0,1.333333
K183019,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183019.txt,3684,8,0,6,0,8,6,1.3333333333333333,0,1.333333
K201301,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K201301.txt,2873,8,0,6,0,8,6,1.3333333333333333,0,1.333333
K231025,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231025.txt,2793,8,0,6,0,8,6,1.3333333333333333,0,1.333333
K233822,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233822.txt,3145,8,0,6,0,8,6,1.3333333333333333,0,1.333333
K240013,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240013.txt,4772,12,0,9,0,12,9,1.3333333333333333,0,1.333333
K243239,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243239.txt,3510,12,0,9,0,12,9,1.3333333333333333,0,1.333333
K193109,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193109.txt,3576,13,0,10,0,13,10,1.3,0,1.300000
K193229,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193229.txt,2821,9,0,7,0,9,7,1.2857142857142858,0,1.285714
K214043,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K214043.txt,3221,9,0,7,0,9,7,1.2857142857142858,0,1.285714
K242444,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242444.txt,4092,9,0,7,0,9,7,1.2857142857142858,0,1.285714
K250999,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250999.txt,5905,18,0,14,0,18,14,1.2857142857142858,0,1.285714
K251514,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251514.txt,3639,9,0,7,0,9,7,1.2857142857142858,0,1.285714
K233108,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233108.txt,3907,14,0,11,0,14,11,1.2727272727272727,0,1.272727
K161068,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K161068.txt,4539,5,0,4,0,5,4,1.25,0,1.250000
K200941,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200941.txt,3637,5,0,4,0,5,4,1.25,0,1.250000
K213037,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213037.txt,3758,10,0,8,0,10,8,1.25,0,1.250000
K213357,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213357.txt,2933,10,0,8,0,10,8,1.25,0,1.250000
K221921,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221921.txt,3760,10,0,8,0,10,8,1.25,0,1.250000
K222312,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222312.txt,5084,5,0,4,0,5,4,1.25,0,1.250000
K240062,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240062.txt,2478,5,0,4,0,5,4,1.25,0,1.250000
K241380,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241380.txt,7283,10,0,8,0,10,8,1.25,0,1.250000
K242168,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242168.txt,5606,10,0,8,0,10,8,1.25,0,1.250000
K251110,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251110.txt,5170,15,0,12,0,15,12,1.25,0,1.250000
K181988,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K181988.txt,2761,11,0,9,0,11,9,1.2222222222222223,0,1.222222
K250649,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250649.txt,4363,11,0,9,0,11,9,1.2222222222222223,0,1.222222
K003301,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K003301.txt,1556,6,0,5,0,6,5,1.2,0,1.200000
K190898,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K190898.txt,7861,6,0,5,0,6,5,1.2,0,1.200000
K192945,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192945.txt,3366,6,0,5,0,6,5,1.2,0,1.200000
K221592,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221592.txt,4566,12,0,10,0,12,10,1.2,0,1.200000
K240417,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240417.txt,3352,6,0,5,0,6,5,1.2,0,1.200000
K240929,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240929.txt,4477,12,0,10,0,12,10,1.2,0,1.200000
K243376,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243376.txt,4550,12,0,10,0,12,10,1.2,0,1.200000
K250694,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250694.txt,3145,6,0,5,0,6,5,1.2,0,1.200000
K192167,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192167.txt,2271,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K193271,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193271.txt,4021,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K193300,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193300.txt,2669,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K202487,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K202487.txt,2463,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K220105,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220105.txt,2679,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K223771,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223771.txt,3707,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K231677,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231677.txt,3330,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K243341,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243341.txt,3813,14,0,12,0,14,12,1.1666666666666667,0,1.166667
K243743,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243743.txt,7839,7,0,6,0,7,6,1.1666666666666667,0,1.166667
K231965,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231965.txt,5205,8,0,7,0,8,7,1.1428571428571428,0,1.142857
K242292,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242292.txt,3479,8,0,7,0,8,7,1.1428571428571428,0,1.142857
K191370,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191370.txt,3797,9,0,8,0,9,8,1.125,0,1.125000
K233968,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233968.txt,4209,9,0,8,0,9,8,1.125,0,1.125000
K043341,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K043341.txt,7174,10,0,9,0,10,9,1.1111111111111112,0,1.111111
K241481,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241481.txt,4030,10,0,9,0,10,9,1.1111111111111112,0,1.111111
K242480,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242480.txt,3348,10,0,9,0,10,9,1.1111111111111112,0,1.111111
K252482,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252482.txt,4283,11,0,10,0,11,10,1.1,0,1.100000
K222076,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222076.txt,2960,12,0,11,0,12,11,1.0909090909090908,0,1.090909
K242129,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242129.txt,5108,12,0,11,0,12,11,1.0909090909090908,0,1.090909
K033840,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K033840.txt,1721,10,0,10,0,10,10,1.0,0,1.000000
K180647,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K180647.txt,3364,5,0,5,0,5,5,1.0,0,1.000000
K192973,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192973.txt,2386,5,0,5,0,5,5,1.0,0,1.000000
K193087,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193087.txt,3745,4,0,4,0,4,4,1.0,0,1.000000
K201039,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K201039.txt,3120,6,0,6,0,6,6,1.0,0,1.000000
K202927,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K202927.txt,3194,8,0,8,0,8,8,1.0,0,1.000000
K202992,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K202992.txt,3771,6,0,6,0,6,6,1.0,0,1.000000
K211179,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K211179.txt,3364,7,0,7,0,7,7,1.0,0,1.000000
K211828,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K211828.txt,2470,6,0,6,0,6,6,1.0,0,1.000000
K212261,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K212261.txt,3574,8,0,8,0,8,8,1.0,0,1.000000
K213165,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213165.txt,4454,6,0,6,0,6,6,1.0,0,1.000000
K220358,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220358.txt,3247,7,0,7,0,7,7,1.0,0,1.000000
K220437,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220437.txt,2838,6,0,6,0,6,6,1.0,0,1.000000
K220899,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220899.txt,3451,5,0,5,0,5,5,1.0,0,1.000000
K221240,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221240.txt,3279,6,0,6,0,6,6,1.0,0,1.000000
K221330,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221330.txt,4278,6,0,6,0,6,6,1.0,0,1.000000
K221347,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221347.txt,2770,6,0,6,0,6,6,1.0,0,1.000000
K221624,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221624.txt,4474,4,0,4,0,4,4,1.0,0,1.000000
K221772,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221772.txt,2345,8,0,8,0,8,8,1.0,0,1.000000
K222819,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222819.txt,3413,6,0,6,0,6,6,1.0,0,1.000000
K223288,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223288.txt,3609,7,0,7,0,7,7,1.0,0,1.000000
K223734,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223734.txt,2830,7,0,7,0,7,7,1.0,0,1.000000
K223864,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223864.txt,3119,7,0,7,0,7,7,1.0,0,1.000000
K230337,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230337.txt,2653,6,0,6,0,6,6,1.0,0,1.000000
K230812,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230812.txt,4679,10,0,10,0,10,10,1.0,0,1.000000
K230823,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230823.txt,2804,6,0,6,0,6,6,1.0,0,1.000000
K231324,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231324.txt,3623,4,0,4,0,4,4,1.0,0,1.000000
K231335,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231335.txt,2883,6,0,6,0,6,6,1.0,0,1.000000
K233549,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233549.txt,3337,4,0,4,0,4,4,1.0,0,1.000000
K233657,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233657.txt,9140,12,0,12,0,12,12,1.0,0,1.000000
K233666,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233666.txt,3564,8,0,8,0,8,8,1.0,0,1.000000
K240516,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240516.txt,3613,7,0,7,0,7,7,1.0,0,1.000000
K240612,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240612.txt,3823,8,0,8,0,8,8,1.0,0,1.000000
K241971,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241971.txt,5240,9,0,9,0,9,9,1.0,0,1.000000
K242062,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242062.txt,2394,5,0,5,0,5,5,1.0,0,1.000000
K242215,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242215.txt,2814,7,0,7,0,7,7,1.0,0,1.000000
K243350,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243350.txt,4091,5,0,5,0,5,5,1.0,0,1.000000
K250255,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250255.txt,3595,8,0,8,0,8,8,1.0,0,1.000000
K250818,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250818.txt,4255,11,0,11,0,11,11,1.0,0,1.000000
K251533,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251533.txt,3144,5,0,5,0,5,5,1.0,0,1.000000
